ano,estado,municipio,diasemchuva,precipitacao,riscofogo,frp,fococalor,indrisco,indriscocat,IPS Amazônia,Media IPS,Ranking IPS,Necessidades Humanas Básicas,Fundamentos para o Bem-Estar,Oportunidades,Nutrição e cuidados médicos básicos,Água e saneamento,Moradia,Segurança pessoal,Acesso ao conhecimento básico,Acesso à informação e comunicação,Saúde e bem-estar,Qualidade do meio ambiente,Direitos individuais,Liberdade individual e de escolha,Tolerância e inclusão,Acesso à educação superior,Mortalidade infantil até 5 anos,Mortalidade materna,Mortalidade por desnutrição,Mortalidade por doenças infecciosas,Subnutrição,Abastecimento de água,Esgotamento sanitário,Índice de atendimento de agua,Coleta de lixo,Moradias com iluminação adequada,Moradias com parede adequada,Moradias com piso adequado,Assassinatos de jovens,Assassinatos de jovens Taxa,Homicídios,Homicídios Taxa,Mortes por acidente no trânsito,Abandono escolar ensino fundamental,Distorção idade-série ensino fundamental,Distorção idade-série ensino médio,Qualidade da educação Ideb ensino fundamental,Reprovação escolar ensino fundamental,Densidade internet banda-larga,Densidade telefonia fixa,Densidade telefonia movel,Densidade TV por assinatura,Mortalidade por diabetes mellitus,Mortalidade por câncer,Mortalidade por doenças circulatórias,Mortalidade por doenças respiratórias,Mortalidade por suicídios,Áreas Protegidas,Desmatamento acumulado,Desmatamento recente,Emissões CO2,Focos de calor por habitantes,Diversidade Partidária,Transporte Público,"Acesso à cultura, esporte e lazer",Gravidez na infância e adolescência,Trabalho Infantil,Vulnerabilidade familiar,Violência contra indígenas,Violência contra indígenas Taxa,Violência contra mulheres,Violência infantil,Violência infantil Taxa,Empregos ensino superior,Mulheres com empregos ensino superior
2014,MARANHAO,ROSARIO,0.4,0.02,0.15,0.0,227,36.47,Q2,53.0,54.45,490,56.81,56.95,45.22,93.77,34.02,58.82,40.63,67.2,16.48,78.05,66.08,23.88,56.89,95.17,4.96,11.27,1.61,2.35,9.42,5.49,62.5,53.31,73.68,39.79,88.57,51.14,51.46,72.2,6.0,20.83,5.0,11.26,1.9,17.1,39.7,3.9,8.9,7.73,18.56,56.91,5.21,32.96,58.85,188.32,42.37,2.35,0.0,14.7,5.05,2.14,1.05,69.23,1.89,2.0,32.21,181.85,35.27,0.0,1.0,43.06,0.0,1.0,6.77,4.91
2014,MARANHAO,SAMBAIBA,6.1,0.37,0.24,0.0,1501,377.01,Q4,56.19,54.45,231,65.66,53.52,49.4,88.31,27.93,48.36,98.01,57.48,8.24,79.47,68.89,29.13,49.88,100.0,18.61,16.13,0.0,17.66,17.66,7.75,37.78,23.18,41.78,41.02,79.46,28.35,41.83,0.0,1.0,0.0,1.0,11.92,3.1,30.2,39.7,3.05,9.4,3.71,6.65,37.72,1.26,17.98,48.01,158.93,35.54,17.88,0.01,0.0,0.0,45.16,14.27,88.89,1.26,1.0,33.87,7.08,75.81,0.0,1.0,0.0,0.0,1.0,25.42,18.39
2014,MARANHAO,SANTA FILOMENA DO MARANHAO,1.2,0.01,0.18,0.0,737,137.97,Q3,53.72,54.45,431,65.76,52.1,43.3,88.86,55.86,58.51,59.8,51.47,2.99,88.56,65.36,22.53,43.29,100.0,7.4,15.62,8.55,13.98,0.0,5.93,91.24,5.2,21.0,22.7,75.61,75.47,53.85,31.04,5.0,8.92,3.0,17.84,2.4,30.6,48.0,3.1,9.8,0.55,1.35,19.77,0.33,27.44,12.96,51.82,18.24,13.8,0.0,18.7,1.82,39.04,4.17,66.67,1.47,0.0,39.06,355.46,62.5,0.0,1.0,0.0,0.0,1.0,9.86,7.46
2014,MARANHAO,SANTA HELENA,1.9,0.1,0.27,0.0,699,192.49,Q3,49.98,54.45,697,54.09,49.73,46.12,94.19,12.62,56.65,52.9,49.55,6.98,84.33,58.08,21.05,58.59,99.45,5.41,9.63,1.61,2.39,7.18,5.79,13.0,29.79,0.65,52.1,80.07,58.56,37.87,38.78,5.0,18.49,4.0,15.41,5.7,36.7,41.4,3.4,7.6,2.78,3.99,36.03,2.12,21.55,40.7,131.67,21.55,8.51,0.0,58.91,0.31,15.84,1.75,66.67,0.35,1.0,29.05,29.63,31.78,0.0,1.0,4.88,0.0,1.0,6.98,5.58
2014,MARANHAO,SANTA INES,1.4,0.09,0.2,0.0,252,53.02,Q2,56.83,54.45,183,68.03,54.8,47.66,91.88,62.7,79.84,37.7,67.92,22.43,78.45,50.41,26.37,63.63,90.71,9.94,22.71,0.65,4.52,11.29,5.86,93.75,84.79,56.52,79.96,93.38,81.71,66.61,71.38,6.0,35.14,5.0,28.88,1.5,15.8,32.9,3.85,4.4,13.54,19.07,80.39,7.63,42.89,47.41,188.51,27.09,7.9,0.0,97.94,0.0,4.42,0.17,70.59,3.46,3.0,26.09,216.61,26.8,0.0,1.0,6.91,4.25,2.0,13.41,9.93
2014,MARANHAO,SANTA LUZIA,1.7,0.1,0.21,0.0,4148,916.38,Q4,52.68,54.45,505,59.21,51.24,47.58,92.93,42.49,57.72,43.7,59.25,7.42,87.2,51.08,24.54,60.57,90.59,14.62,18.98,0.76,1.36,12.42,5.53,70.63,48.55,34.83,37.01,82.2,59.37,48.77,28.11,5.0,23.64,5.0,26.84,3.9,28.1,40.0,3.35,8.2,2.29,5.0,39.12,2.2,27.61,38.65,89.73,16.57,2.76,0.94,93.58,0.08,18.78,3.17,73.33,1.43,3.0,29.38,394.75,22.63,0.0,1.0,7.95,3.92,2.0,20.95,13.87
2014,MARANHAO,SANTA LUZIA DO PARUA,1.9,0.22,0.31,0.0,406,131.56,Q3,55.53,54.45,284,68.79,51.05,46.74,93.61,43.33,65.71,72.52,53.77,13.71,85.84,50.86,26.57,59.56,90.57,10.27,14.96,2.26,0.0,7.96,5.85,59.48,56.54,29.13,43.63,87.47,59.76,65.91,13.8,4.0,5.55,2.0,19.29,3.2,28.1,46.3,3.45,9.5,6.77,9.03,65.13,2.47,15.91,31.83,159.15,19.89,4.16,0.0,94.89,0.01,10.87,0.99,81.82,0.98,2.0,28.93,320.05,21.7,0.0,1.0,8.15,27.24,2.0,14.57,9.83
2014,MARANHAO,SANTA RITA,1.5,0.24,0.2,0.0,280,58.5,Q2,55.01,54.45,330,65.19,55.1,44.73,92.85,37.73,72.99,57.2,67.74,9.95,80.49,62.23,15.23,57.97,100.0,5.71,10.61,1.56,2.81,10.69,7.21,50.83,23.88,41.3,35.31,93.39,83.31,71.87,12.74,4.0,12.66,4.0,23.55,2.8,20.7,38.1,3.7,4.4,3.99,5.85,47.69,5.12,24.06,77.53,144.37,29.41,2.67,0.0,35.6,2.97,6.15,2.07,46.15,0.74,1.0,23.48,142.62,55.3,0.0,1.0,0.0,0.0,1.0,7.78,5.66
2014,MARANHAO,SANTO ANTONIO DOS LOPES,3.2,0.19,0.14,0.0,373,56.13,Q2,52.07,54.45,560,56.76,49.56,49.9,90.82,34.97,41.15,60.08,61.28,8.79,78.95,49.23,25.6,55.55,100.0,18.45,8.1,4.05,0.0,20.64,7.75,59.51,36.82,40.11,38.12,85.67,32.63,11.26,33.32,5.0,6.92,3.0,16.17,3.8,22.6,47.9,3.35,7.2,3.21,6.38,39.96,4.73,34.4,48.16,165.13,34.4,10.44,0.0,84.77,0.09,223.49,2.87,77.78,1.19,1.0,25.51,588.07,34.82,0.0,1.0,0.0,0.0,1.0,26.42,17.52
2014,MARANHAO,SAO BENTO,0.6,0.13,0.1,0.0,225,24.65,Q1,52.53,54.45,517,60.57,51.53,45.48,93.37,31.71,56.08,61.12,55.33,8.8,87.5,54.51,23.03,54.94,100.0,3.93,16.51,0.0,2.23,8.93,6.89,50.18,45.33,47.93,24.31,85.32,59.91,48.49,20.92,5.0,7.68,3.0,9.91,6.9,26.7,46.1,3.7,6.3,2.74,4.78,49.08,2.66,24.55,35.71,78.11,24.55,2.3,0.0,77.86,0.0,6.02,0.49,69.23,1.24,3.0,28.99,197.56,79.45,0.0,1.0,0.0,0.0,1.0,5.18,4.0
2014,MARANHAO,SAO DOMINGOS DO AZEITAO,4.4,0.08,0.32,0.0,858,282.08,Q4,55.01,54.45,328,62.93,51.37,50.75,93.72,26.66,55.09,76.26,49.38,9.4,77.41,69.28,31.45,53.19,100.0,18.35,20.41,0.0,0.0,13.58,4.31,56.45,28.8,32.14,68.52,94.58,17.15,41.7,0.0,1.0,9.41,3.0,54.85,5.5,33.7,43.2,3.25,13.6,3.07,8.35,46.28,1.08,27.16,13.58,203.72,13.58,40.74,0.01,0.0,0.0,41.21,10.21,100.0,0.42,2.0,33.33,784.34,18.37,0.0,1.0,0.0,0.0,1.0,24.21,18.64
2014,MARANHAO,SAO DOMINGOS DO MARANHAO,1.3,0.04,0.17,0.0,1282,228.92,Q3,52.11,54.45,556,65.43,51.74,39.16,93.91,57.58,64.94,45.26,64.05,8.84,80.55,53.53,12.39,58.21,71.16,14.89,22.99,1.44,0.0,5.82,4.49,88.6,19.88,50.42,38.26,95.48,68.02,53.52,45.21,6.0,19.48,4.0,27.31,2.2,24.9,29.0,3.8,8.8,3.59,5.81,44.27,2.12,49.46,49.46,116.39,23.28,8.73,0.0,72.23,5.42,29.22,2.02,38.46,0.39,2.0,30.46,214.69,31.47,0.0,1.0,105.18,50.63,3.0,19.99,14.92
2014,MARANHAO,SAO FELIX DE BALSAS,5.0,0.02,0.32,0.0,1683,551.83,Q4,51.93,54.45,567,58.78,51.13,45.88,93.58,5.97,37.96,97.6,55.36,8.94,72.96,67.27,17.45,53.35,100.0,12.73,37.04,0.0,0.0,0.0,4.94,20.54,21.07,12.98,29.78,64.25,26.01,29.85,0.0,1.0,0.0,1.0,14.42,2.0,32.4,38.5,3.3,10.8,3.96,7.5,41.44,0.75,65.09,65.09,130.18,32.28,21.7,0.0,0.0,0.0,19.93,40.28,55.56,0.22,1.0,14.81,1295.36,55.56,0.0,1.0,0.0,0.0,1.0,17.13,12.74
2014,MARANHAO,SAO FRANCISCO DO BREJAO,2.5,0.72,0.27,0.0,166,45.76,Q2,57.56,54.45,149,73.91,52.88,45.87,92.2,36.95,76.19,90.32,62.41,6.91,91.85,50.37,24.5,50.7,100.0,8.29,32.26,0.0,0.0,8.58,6.37,83.54,58.58,27.4,75.28,91.37,67.82,70.17,0.0,1.0,5.72,2.0,14.3,2.1,29.0,41.4,4.4,8.3,1.2,4.41,39.95,2.54,8.58,8.58,137.32,8.58,0.0,0.0,95.54,0.23,27.08,1.27,77.78,0.36,2.0,24.19,923.51,70.97,0.0,1.0,0.0,0.0,1.0,12.1,7.74
2014,MARANHAO,SAO JOAO BATISTA,0.8,0.07,0.2,0.0,207,44.47,Q2,51.83,54.45,574,56.02,51.98,47.5,90.42,35.43,21.23,77.01,54.16,6.38,81.27,66.1,26.39,54.51,98.89,10.21,21.98,3.66,4.85,4.85,8.56,15.34,26.11,8.22,5.5,35.89,21.0,18.99,0.0,1.0,11.45,4.0,6.51,3.9,26.6,43.7,3.1,7.8,2.34,3.57,34.14,1.8,29.09,33.93,242.38,14.54,4.85,0.0,21.87,0.0,4.64,0.74,81.82,0.84,2.0,32.23,201.98,51.65,0.0,1.0,9.86,0.0,1.0,14.51,9.75
2014,MARANHAO,SAO JOAO DO CARU,1.7,0.17,0.23,0.0,644,156.34,Q3,51.07,54.45,630,55.66,52.18,45.36,91.78,32.15,44.28,54.42,49.72,5.09,85.61,68.3,25.45,47.43,100.0,8.57,13.95,0.0,6.32,19.17,5.43,69.96,38.53,62.01,39.13,77.14,30.48,29.95,28.88,5.0,12.72,4.0,6.32,4.7,35.5,48.4,3.2,5.9,2.58,3.2,24.86,0.57,37.91,31.59,107.4,12.64,6.35,47.44,75.55,0.52,20.69,2.44,81.82,0.13,0.0,26.05,558.23,79.53,0.0,1.0,0.0,0.0,1.0,14.08,7.07
2014,MARANHAO,SAO JOAO DO PARAISO,2.4,0.11,0.31,0.0,826,263.46,Q3,55.61,54.45,274,63.96,57.65,45.23,95.67,29.14,64.1,66.92,58.0,21.23,85.02,66.33,21.68,47.92,97.83,13.5,7.19,0.0,0.0,9.19,5.2,59.31,44.62,50.76,45.45,82.38,68.17,57.29,11.0,4.0,6.05,3.0,9.04,4.3,32.3,41.0,3.8,5.1,31.17,5.35,43.62,2.02,8.96,17.92,161.26,35.84,9.22,0.0,12.33,0.74,56.76,8.98,66.67,0.82,1.0,27.34,686.09,76.98,0.0,1.0,19.37,0.0,1.0,17.65,13.81
2014,MARANHAO,SAO JOAO DO SOTER,1.8,0.18,0.18,0.0,653,125.93,Q3,54.72,54.45,353,66.15,50.62,47.38,91.43,42.48,46.8,83.87,43.09,3.21,85.77,70.42,20.1,65.58,97.46,6.39,15.58,3.6,0.0,10.85,8.32,73.98,46.67,99.98,19.41,90.56,23.98,44.55,0.0,1.0,9.04,3.0,9.13,5.4,32.6,56.4,3.35,14.4,0.9,2.01,18.42,0.45,32.54,21.69,108.47,16.27,10.85,0.0,0.05,0.0,12.1,1.68,63.64,0.33,4.0,25.86,18.55,41.74,0.0,1.0,22.63,0.0,1.0,17.93,0.89
2014,MARANHAO,SAO JOSE DE RIBAMAR,0.0,0.01,0.09,0.0,35,3.35,Q1,58.33,54.45,113,68.85,59.76,46.39,92.17,63.85,85.39,33.99,74.69,23.44,81.49,59.4,21.15,77.61,79.59,7.2,17.71,0.3,0.57,18.15,6.44,59.17,50.77,21.57,81.49,90.93,89.31,80.09,144.34,6.0,48.49,6.0,7.32,0.7,13.8,33.1,4.15,5.7,6.6,23.38,93.38,15.8,20.42,60.12,132.71,42.54,2.84,0.0,53.41,0.95,1.33,0.0,58.82,2.26,8.0,21.52,126.13,27.13,0.0,1.0,30.13,56.51,3.0,10.41,6.79
2014,MARANHAO,SAO JOSE DOS BASILIOS,2.7,0.04,0.19,0.0,211,42.51,Q2,55.27,54.45,304,71.22,46.03,48.57,87.47,50.48,58.62,88.33,54.07,3.83,73.36,52.83,28.34,55.72,100.0,10.24,23.26,7.19,0.0,26.17,5.77,88.52,14.88,34.76,34.89,92.93,52.03,49.51,0.0,1.0,4.36,2.0,26.25,4.9,27.2,31.8,3.1,12.8,0.78,2.28,23.06,0.8,52.34,52.34,248.63,52.34,0.0,0.0,83.92,0.71,17.05,0.8,88.89,0.67,1.0,27.91,430.4,32.56,0.0,1.0,0.0,0.0,1.0,13.73,10.27
2014,MARANHAO,SAO LUIS,0.0,0.07,0.14,0.0,64,9.54,Q1,63.4,54.45,12,69.56,66.6,54.03,91.58,72.16,83.95,30.54,70.61,60.87,77.06,57.86,24.6,84.54,68.7,38.29,19.9,0.73,1.28,18.82,6.11,70.74,73.1,80.62,86.83,93.71,94.18,65.68,136.08,6.0,79.0,6.0,28.04,1.8,14.9,25.9,4.0,7.8,31.84,69.24,176.62,31.78,24.76,84.96,146.99,50.52,3.65,1.75,63.38,0.72,4.7,0.0,58.06,5.05,10.0,17.16,115.28,27.46,0.57,2.0,55.26,68.19,3.0,58.65,34.11
2014,MARANHAO,SAO LUIS GONZAGA DO MARANHAO,1.2,0.11,0.18,0.0,361,69.41,Q2,53.69,54.45,433,63.44,50.04,47.58,86.36,36.38,51.64,79.36,62.63,7.94,79.46,50.12,23.8,57.97,100.0,8.56,25.56,3.19,10.02,26.33,6.81,53.92,30.9,28.26,22.93,88.42,50.87,39.15,6.05,3.0,5.27,2.0,12.15,0.7,26.1,42.3,3.75,5.8,3.09,5.07,40.47,1.99,36.87,47.4,168.53,36.87,5.04,0.0,97.28,0.02,21.89,1.74,72.73,1.01,3.0,29.39,358.74,44.41,0.0,1.0,0.0,0.0,1.0,11.17,8.77
2014,MARANHAO,SAO MATEUS DO MARANHAO,1.1,0.13,0.18,0.0,320,60.6,Q2,52.2,54.45,549,56.61,51.59,48.41,89.76,29.25,68.06,39.4,60.19,11.77,76.88,57.51,23.35,60.46,100.0,9.83,22.79,1.42,2.52,24.18,6.17,43.11,15.17,29.84,60.8,94.72,61.94,54.47,68.46,6.0,27.83,5.0,18.67,4.8,20.7,33.1,3.3,6.6,5.51,8.27,55.09,2.57,45.95,50.79,159.61,55.62,2.42,0.0,63.18,0.05,5.89,0.82,69.23,1.49,2.0,28.92,115.42,28.35,0.0,1.0,0.0,0.0,1.0,13.04,9.94
2014,MARANHAO,SAO PEDRO DA AGUA BRANCA,2.3,0.69,0.31,0.0,264,84.64,Q2,51.78,54.45,579,59.99,50.85,44.5,88.14,38.91,72.6,40.3,58.43,7.28,80.18,57.52,21.66,56.07,100.0,0.25,41.92,0.0,0.0,31.63,4.43,85.06,52.03,75.16,71.74,93.2,74.38,53.97,65.6,6.0,21.19,5.0,13.28,2.6,26.5,40.9,3.7,9.2,1.5,3.56,43.91,2.67,47.45,23.72,126.53,47.45,8.2,0.0,61.79,0.06,20.19,1.3,66.67,0.81,2.0,27.54,207.11,61.68,0.0,1.0,0.0,0.0,1.0,0.49,0.16
2014,MARANHAO,SAO PEDRO DOS CRENTES,2.3,0.05,0.27,0.0,416,116.86,Q3,53.61,54.45,438,59.93,52.92,47.98,88.97,26.19,72.37,52.21,59.76,7.73,75.27,68.9,16.05,64.35,100.0,11.52,38.46,0.0,0.0,22.29,7.03,57.35,12.42,52.12,55.88,83.74,82.65,65.29,73.14,6.0,7.17,3.0,29.46,2.3,27.9,35.1,3.35,15.9,1.52,4.58,48.26,0.61,22.08,43.0,258.01,29.51,22.44,0.0,0.0,0.0,47.04,13.72,44.44,1.76,2.0,19.23,183.21,40.38,0.0,1.0,0.0,0.0,1.0,15.63,11.45
2014,MARANHAO,SAO RAIMUNDO DAS MANGABEIRAS,5.3,0.02,0.26,0.0,2670,726.9,Q4,58.58,54.45,101,67.21,57.65,50.87,90.57,35.14,72.48,70.65,65.46,13.41,82.38,69.35,35.01,52.56,100.0,15.9,31.25,3.05,5.46,5.33,5.63,71.37,10.54,71.72,70.77,91.16,64.04,64.02,18.9,4.0,3.55,2.0,30.48,2.7,23.7,37.0,3.8,8.1,4.5,16.06,53.48,2.57,21.33,47.99,186.62,16.0,7.41,0.01,0.0,0.0,21.97,13.38,100.0,3.12,2.0,30.97,311.76,65.06,0.0,1.0,0.0,0.0,1.0,22.62,15.17
2014,MARANHAO,SAO RAIMUNDO DO DOCA BEZERRA,1.1,0.13,0.21,0.0,393,87.33,Q2,52.67,54.45,506,70.1,45.55,42.38,90.48,46.47,43.43,100.0,43.4,5.41,84.27,49.1,20.84,52.14,91.48,5.04,14.49,0.0,17.37,17.37,3.32,56.97,17.35,51.85,48.94,85.04,26.27,17.21,0.0,1.0,0.0,1.0,0.0,4.1,37.4,56.9,3.9,15.2,2.41,4.47,24.94,0.62,18.71,37.42,112.25,18.71,16.89,0.0,98.89,0.08,29.29,8.64,66.67,0.19,0.0,31.73,427.82,25.96,0.0,1.0,0.0,9.29,2.0,15.04,0.19
2014,MARANHAO,SAO ROBERTO,1.6,0.07,0.27,0.0,193,53.33,Q2,49.82,54.45,705,60.14,47.16,42.14,83.61,43.15,38.89,74.89,48.13,4.13,86.84,49.55,25.67,62.35,79.32,1.24,11.63,0.0,15.04,60.16,5.44,50.46,30.66,46.89,35.88,80.06,29.66,12.44,17.36,4.0,5.38,2.0,5.01,0.4,46.5,63.6,3.7,9.5,2.02,2.93,19.21,0.72,30.08,60.16,60.16,15.04,0.0,0.0,100.29,0.0,10.83,3.48,77.78,1.24,1.0,19.77,488.32,17.44,0.0,1.0,32.52,50.63,3.0,2.18,0.93
2014,MARANHAO,SAO VICENTE FERRER,1.2,0.12,0.17,0.0,154,27.34,Q1,48.38,54.45,743,50.84,49.38,44.93,92.9,14.66,41.08,54.7,52.47,6.88,83.2,54.98,22.9,51.2,100.0,5.62,12.94,3.24,4.71,4.52,5.94,25.36,15.55,13.18,9.61,70.65,48.03,30.59,35.97,5.0,15.31,4.0,4.58,3.2,30.7,46.1,2.7,8.7,1.58,2.94,43.07,1.8,13.55,54.2,144.52,40.65,0.0,0.0,74.96,0.0,9.56,1.35,72.73,0.32,2.0,31.39,303.14,73.79,0.0,1.0,0.0,0.0,1.0,7.36,5.74
2014,MARANHAO,SATUBINHA,1.2,0.2,0.23,0.0,213,51.13,Q2,51.47,54.45,602,63.52,49.74,41.14,95.74,44.42,51.6,62.33,52.42,3.4,89.44,53.69,21.29,37.57,100.0,5.7,7.75,0.0,0.0,7.28,5.61,83.52,27.25,12.55,29.88,88.4,47.9,36.81,36.1,5.0,7.5,3.0,2.65,8.3,26.4,41.2,2.8,7.2,1.47,1.97,17.27,0.83,14.57,29.13,94.68,21.85,0.0,0.0,81.6,0.0,8.51,0.54,66.67,0.53,0.0,25.58,2396.7,35.66,0.0,1.0,0.0,0.0,1.0,8.24,5.37
2014,MARANHAO,SENADOR ALEXANDRE COSTA,1.2,0.01,0.17,0.0,307,54.67,Q2,51.42,54.45,606,58.61,50.21,45.44,91.12,30.07,53.61,59.63,46.5,6.32,86.22,61.8,22.07,53.57,100.0,6.12,16.3,5.32,0.0,9.04,7.67,68.95,24.91,61.16,37.5,74.47,42.84,54.43,32.65,5.0,6.18,3.0,18.87,4.5,32.6,52.1,3.05,9.8,2.03,7.87,24.82,1.16,18.07,36.14,108.43,18.07,9.63,0.0,30.9,6.84,27.42,0.47,66.67,1.11,2.0,29.35,726.39,38.04,0.0,1.0,0.0,0.0,1.0,8.55,5.95
2014,MARANHAO,SENADOR LA ROCQUE,0.4,0.03,0.13,0.0,192,27.32,Q1,53.54,54.45,442,63.85,46.46,50.32,93.49,56.76,64.94,40.19,45.46,10.77,75.67,53.93,25.56,55.76,100.0,19.95,24.84,0.0,0.0,6.96,6.09,80.79,19.46,72.73,52.87,92.07,62.23,51.45,75.43,6.0,30.16,5.0,13.92,7.1,31.6,40.0,3.5,10.6,2.66,7.71,60.52,1.6,27.84,41.76,167.05,55.68,20.88,9.75,91.5,0.67,28.31,0.91,81.82,0.21,3.0,28.88,253.37,70.19,0.0,1.0,0.0,0.0,1.0,26.63,20.08
2014,MARANHAO,SERRANO DO MARANHAO,1.7,0.15,0.22,0.0,319,74.29,Q2,48.43,54.45,742,50.0,49.06,46.23,84.17,31.98,23.78,60.07,54.39,3.89,84.22,53.73,21.09,57.9,100.0,5.92,26.67,6.67,0.0,39.19,8.26,44.47,12.86,73.06,1.22,58.18,18.68,12.69,24.65,5.0,6.53,3.0,16.23,3.7,22.6,52.2,3.7,8.5,1.49,2.3,21.29,0.4,38.72,19.6,127.38,39.19,0.0,8.47,90.62,0.03,21.3,4.96,66.67,0.37,1.0,30.67,60.84,27.33,0.0,1.0,0.0,0.0,1.0,8.55,5.58
2014,MARANHAO,SITIO NOVO,2.3,0.06,0.25,0.0,1415,369.35,Q4,51.87,54.45,571,56.35,54.1,45.15,92.46,23.54,52.9,56.49,57.46,6.25,83.33,69.37,23.3,44.41,100.0,12.91,20.16,4.03,0.0,5.56,6.07,43.24,43.57,41.36,30.09,70.89,59.59,46.98,13.18,4.0,16.82,4.0,27.85,2.9,29.7,44.6,3.65,9.4,1.35,4.29,35.01,1.83,44.44,22.22,83.33,33.33,11.11,2.41,1.89,0.33,48.16,10.2,72.73,0.63,1.0,27.42,1138.42,73.39,0.0,1.0,0.0,0.0,1.0,17.26,12.98
2014,MARANHAO,SUCUPIRA DO NORTE,2.4,0.02,0.24,0.0,982,244.12,Q3,55.15,54.45,315,63.34,54.06,48.05,92.74,37.5,63.6,59.54,60.97,7.9,77.3,70.08,28.47,58.37,100.0,5.35,26.74,0.0,0.0,9.4,6.4,84.98,20.48,39.37,18.79,90.72,80.04,56.54,11.33,4.0,12.64,4.0,9.51,4.4,23.3,34.3,3.85,8.0,4.48,7.77,29.79,0.72,56.4,65.8,122.19,28.2,9.4,0.0,0.0,0.0,6.74,7.27,88.89,0.77,2.0,22.46,403.09,55.61,0.0,1.0,0.0,0.0,1.0,7.18,5.36
2014,MARANHAO,TASSO FRAGOSO,3.4,0.02,0.14,0.0,2585,377.55,Q4,56.1,54.45,238,66.75,56.42,45.13,91.83,34.57,51.84,88.74,63.24,10.14,84.87,67.43,25.47,45.54,91.63,17.9,6.45,0.0,11.82,12.49,7.19,66.13,50.74,59.62,59.93,75.56,53.12,25.06,0.0,1.0,0.0,1.0,67.66,2.4,22.4,33.5,3.45,11.2,5.28,8.61,42.58,1.51,23.64,35.47,130.04,11.82,12.49,0.0,0.0,0.0,91.62,22.88,77.78,1.1,0.0,30.97,393.16,81.29,0.0,1.0,74.59,0.0,1.0,24.94,17.4
2014,MARANHAO,TIMBIRAS,1.7,0.23,0.18,0.0,586,110.36,Q3,52.63,54.45,509,58.68,53.55,45.65,88.14,30.74,42.83,73.03,58.67,5.3,80.38,69.86,22.79,58.44,100.0,1.38,24.25,1.87,6.88,24.08,6.89,58.18,29.51,62.37,30.02,81.58,32.22,25.91,12.12,4.0,4.62,2.0,16.22,3.5,31.3,30.4,3.15,8.0,1.5,2.93,30.52,1.27,17.2,27.53,161.71,58.49,10.32,0.0,3.38,0.38,5.13,0.07,72.73,0.25,2.0,31.53,155.45,28.54,0.0,1.0,0.0,0.0,1.0,2.0,1.3
2014,MARANHAO,TRIZIDELA DO VALE,1.0,0.06,0.1,0.0,74,8.34,Q1,56.0,54.45,247,69.2,49.3,49.48,92.51,45.51,78.54,60.25,63.9,7.93,75.41,49.96,30.06,59.64,100.0,8.23,13.38,3.34,4.57,4.57,6.7,80.92,77.39,85.31,79.22,96.41,82.08,59.91,30.56,5.0,8.02,3.0,15.11,5.0,20.3,37.8,4.0,7.1,1.39,6.27,41.51,3.74,36.55,68.54,164.5,41.12,13.71,0.0,99.86,0.0,5.74,0.46,90.91,1.49,2.0,28.43,84.28,38.8,0.0,1.0,0.0,0.0,1.0,10.31,8.68
2014,MARANHAO,TUFILANDIA,0.7,0.02,0.11,0.0,259,32.29,Q1,51.76,54.45,582,61.63,48.15,45.49,80.99,53.0,45.33,67.19,62.18,5.92,72.98,51.49,22.22,58.01,100.0,1.75,48.54,9.71,17.78,17.16,5.28,91.93,23.64,17.0,11.1,73.96,39.72,47.23,23.0,5.0,5.9,2.0,17.34,2.2,19.0,44.4,3.35,6.0,1.13,1.87,39.88,1.4,26.28,51.49,343.29,17.55,17.7,0.41,91.55,0.0,20.57,1.23,66.67,1.23,2.0,28.16,380.32,33.01,0.0,1.0,0.0,0.0,1.0,2.63,1.58
2014,MARANHAO,TUNTUM,1.4,0.04,0.15,0.0,3225,523.95,Q4,53.42,54.45,452,64.71,53.4,42.15,93.12,50.87,61.17,53.69,61.78,7.08,82.79,61.94,22.14,56.15,87.57,2.76,9.76,3.02,4.81,5.84,6.03,82.72,8.18,34.13,35.32,85.43,62.37,56.09,29.53,5.0,15.32,4.0,10.65,3.5,20.9,36.5,3.75,7.1,2.64,7.54,30.06,1.03,9.61,50.46,170.59,28.83,7.21,0.01,34.79,2.18,30.64,5.71,69.23,0.57,3.0,26.5,210.09,81.3,0.0,1.0,34.86,16.85,2.0,3.62,2.81
2014,MARANHAO,TURIACU,1.3,0.09,0.25,0.0,1178,308.98,Q4,48.7,54.45,733,50.42,50.33,45.36,92.68,14.44,41.63,52.94,50.14,5.16,91.42,54.59,19.28,58.2,100.0,3.96,13.59,1.45,0.0,14.09,7.01,6.34,11.54,12.64,14.0,64.81,38.76,41.81,32.91,5.0,14.21,4.0,15.18,4.5,30.7,50.1,3.15,12.3,1.5,3.02,27.28,2.49,8.45,22.54,76.06,22.54,0.0,0.0,73.43,0.67,28.86,3.73,61.54,0.2,2.0,27.99,219.52,42.8,0.0,1.0,0.0,0.0,1.0,5.3,3.98
